productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extLife,extPower,extSubtypes,extAttribute,extCost,extCounterplus
422137,Super Pre-Release Starter Deck 4: Animal Kingdom Pirates,Super Pre Release Starter Deck 4 Animal Kingdom Pirates,https://tcgplayer-cdn.tcgplayer.com/product/422137_200w.jpg,68,17661,https://cpt.tcgcsv.com/MSn5,2022-10-25T13:45:05.18,1,145.0,160.0,499.99,153.55,,Normal,,,,,,,,,,,
422760,Super Pre-Release Starter Deck 4: Animal Kingdom Pirates Display,Super Pre Release Starter Deck 4 Animal Kingdom Pirates Display,https://tcgplayer-cdn.tcgplayer.com/product/422760_200w.jpg,68,17661,https://cpt.tcgcsv.com/d7p5,2022-10-18T16:37:44.503,1,10000.0,10000.0,10000.0,,,Normal,,,,,,,,,,,
422935,Kaido (001),Kaido 001,https://tcgplayer-cdn.tcgplayer.com/product/422935_200w.jpg,68,17661,https://cpt.tcgcsv.com/Kbp5,2023-09-29T17:43:15.76,1,39.5,45.26,190.0,41.64,,Foil,L,ST04-001,[Activate: Main] [Once Per Turn] DON!! -7 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Trash up to 1 of your opponent's Life cards.,Purple,Leader,5,5000,Animal Kingdom Pirates;The Four Emperors,Strike,,
423105,Ulti,Ulti,https://tcgplayer-cdn.tcgplayer.com/product/423105_200w.jpg,68,17661,https://cpt.tcgcsv.com/7gp5,2022-09-29T15:20:33.603,1,1.5,3.0,14.95,2.51,,Normal,C,ST04-002,[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Play up to 1 [Page One] card with a cost of 4 or less from your hand.,Purple,Character,,5000,Animal Kingdom Pirates,Strike,4,2000
423447,Kaido (003),Kaido 003,https://tcgplayer-cdn.tcgplayer.com/product/423447_200w.jpg,68,17661,https://cpt.tcgcsv.com/Znp5,2022-09-29T15:19:52.477,1,2.74,4.87,30.0,4.1,,Foil,SR,ST04-003,"[On Play] DON!! -5 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 6 or less. 
<br>This Character gains [Rush] during this turn. 
<br>(This card can attack on the turn in which it is played.)",Purple,Character,,10000,Animal Kingdom Pirates;The Four Emperors,Strike,9,
423659,King,King,https://tcgplayer-cdn.tcgplayer.com/product/423659_200w.jpg,68,17661,https://cpt.tcgcsv.com/ctp5,2022-10-11T16:25:57.567,1,2.59,4.49,30.0,2.87,,Foil,SR,ST04-004,[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,Purple,Character,,7000,Animal Kingdom Pirates,Special,6,
423955,Queen,Queen,https://tcgplayer-cdn.tcgplayer.com/product/423955_200w.jpg,68,17661,https://cpt.tcgcsv.com/7Cp5,2022-09-29T15:20:10.837,1,5.99,15.57,75.0,15.57,,Normal,C,ST04-005,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em> 
<br>[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Draw 2 cards and trash 1 card from your hand.",Purple,Character,,6000,Animal Kingdom Pirates,Strike,5,1000
424177,Sasaki,Sasaki,https://tcgplayer-cdn.tcgplayer.com/product/424177_200w.jpg,68,17661,https://cpt.tcgcsv.com/zHp5,2022-09-29T15:20:15.197,1,0.15,0.5,5.0,0.27,,Normal,C,ST04-006,[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Draw 1 card.,Purple,Character,,4000,Animal Kingdom Pirates,Ranged,3,1000
424674,Sheepshead,Sheepshead,https://tcgplayer-cdn.tcgplayer.com/product/424674_200w.jpg,68,17661,https://cpt.tcgcsv.com/vTp5,2023-07-06T14:24:41.873,1,0.05,0.25,3.95,0.15,,Normal,C,ST04-007,,Purple,Character,,4000,Animal Kingdom Pirates;SMILE,Slash,2,1000
424960,Jack,Jack,https://tcgplayer-cdn.tcgplayer.com/product/424960_200w.jpg,68,17661,https://cpt.tcgcsv.com/d_p5,2022-09-29T15:19:45.07,1,0.35,0.59,4.99,0.57,,Normal,C,ST04-008,[On Play] You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as active.,Purple,Character,,4000,Animal Kingdom Pirates,Strike,3,1000
425175,Ginrummy,Ginrummy,https://tcgplayer-cdn.tcgplayer.com/product/425175_200w.jpg,68,17661,https://cpt.tcgcsv.com/w5q5,2023-07-06T14:24:48.85,1,0.05,0.25,3.95,0.15,,Normal,C,ST04-009,,Purple,Character,,3000,Animal Kingdom Pirates;SMILE,Strike,1,1000
425374,Who's.Who,WhosWho,https://tcgplayer-cdn.tcgplayer.com/product/425374_200w.jpg,68,17661,https://cpt.tcgcsv.com/v9q5,2022-09-29T15:20:38.237,1,0.15,0.43,6.35,0.27,,Normal,C,ST04-010,"[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less. 
<br>[Trigger] Play this card.",Purple,Character,,3000,Animal Kingdom Pirates;Smile,Slash,3,
425673,Black Maria,Black Maria,https://tcgplayer-cdn.tcgplayer.com/product/425673_200w.jpg,68,17661,https://cpt.tcgcsv.com/thq5,2022-09-29T15:19:29.69,1,0.09,0.33,5.8,0.23,,Normal,C,ST04-011,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,,2000,Animal Kingdom Pirates,Special,2,1000
425858,Page One,Page One,https://tcgplayer-cdn.tcgplayer.com/product/425858_200w.jpg,68,17661,https://cpt.tcgcsv.com/bmq5,2022-09-29T15:20:07.37,1,0.9,1.99,9.99,1.55,,Normal,C,ST04-012,,Purple,Character,,6000,Animal Kingdom Pirates,Strike,4,1000
426012,X.Drake,XDrake,https://tcgplayer-cdn.tcgplayer.com/product/426012_200w.jpg,68,17661,https://cpt.tcgcsv.com/gqq5,2022-09-29T15:20:43.47,1,0.17,0.35,5.95,0.24,,Normal,C,ST04-013,,Purple,Character,,5000,Animal Kingdom Pirates;Drake Pirates;Navy,Slash,3,1000
426237,"Lead Performer ""Disaster""",Lead Performer Disaster,https://tcgplayer-cdn.tcgplayer.com/product/426237_200w.jpg,68,17661,https://cpt.tcgcsv.com/Mvq5,2022-09-29T15:20:00.193,1,0.97,1.46,25.0,1.33,,Normal,C,ST04-014,"[Main] Draw 1 card, then add up to 1 DON!! card from your DON!! deck and set it as active. [Trigger] <br>Activate this card's [Main] effect.",Purple,Event,,,Animal Kingdom Pirates,,4,
426501,Brachio Bomber,Brachio Bomber,https://tcgplayer-cdn.tcgplayer.com/product/426501_200w.jpg,68,17661,https://cpt.tcgcsv.com/2Dq5,2022-09-29T15:19:37.033,1,0.35,0.99,19.9,0.57,,Normal,C,ST04-015,"[Main] K.O. up to 1 of your opponent's Characters with a cost of 6 or less, then add up to 1 DON!! card from your DON!! deck and set it as active. 
<br>[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,,,Animal Kingdom Pirates,,6,
426897,Blast Breath,Blast Breath,https://tcgplayer-cdn.tcgplayer.com/product/426897_200w.jpg,68,17661,https://cpt.tcgcsv.com/ZMq5,2022-09-29T15:19:33.007,1,0.34,0.7,13.98,0.54,,Normal,C,ST04-016,[Counter] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Up to 1 of your Leader or Character cards gains +4000 power during this battle.,Purple,Event,,,Animal Kingdom Pirates;The Four Emperors,,1,
427223,Onigashima Island,Onigashima Island,https://tcgplayer-cdn.tcgplayer.com/product/427223_200w.jpg,68,17661,https://cpt.tcgcsv.com/tVq5,2022-09-29T15:20:03.783,1,1.15,1.5,13.0,1.42,,Normal,C,ST04-017,"[Activate: Main] <strong>You may rest this Stage</strong>: If your Leader has the {Animal Kingdom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Stage,,,Animal Kingdom Pirates,,3,
