productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extLife,extPower,extSubtypes,extAttribute,extCost,extCounterplus
532104,500 Years in the Future - Booster Pack,500 Years in the Future Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/532104_400w.jpg,68,23387,https://cpt.tcgcsv.com/6Sg6,2024-06-28T04:03:18.813,1,2.75,4.01,8.0,3.36,,Normal,,,,,,,,,,,
532105,500 Years in the Future - Sleeved Booster Pack,500 Years in the Future Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/532105_400w.jpg,68,23387,https://cpt.tcgcsv.com/7Sg6,2024-06-28T04:03:18.813,1,4.0,5.75,9.99,5.43,,Normal,,,,,,,,,,,
532106,500 Years in the Future - Booster Display,500 Years in the Future Booster Display,https://tcgplayer-cdn.tcgplayer.com/product/532106_400w.jpg,68,23387,https://cpt.tcgcsv.com/8Sg6,2024-06-28T04:03:18.813,1,86.99,125.5,200.0,93.55,,Normal,,,,,,,,,,,
532107,500 Years in the Future - Booster Display Case,500 Years in the Future Booster Display Case,https://tcgplayer-cdn.tcgplayer.com/product/532107_400w.jpg,68,23387,https://cpt.tcgcsv.com/9Sg6,2024-06-28T04:03:18.813,1,1089.0,1199.5,3954.99,966.95,,Normal,,,,,,,,,,,
545778,Monkey.D.Dragon (001),MonkeyDDragon 001,https://tcgplayer-cdn.tcgplayer.com/product/545778_400w.jpg,68,23387,https://cpt.tcgcsv.com/Bkn6,2024-06-28T04:03:18.813,1,0.01,0.1,3.95,0.08,,Normal,L,OP07-001,[Activate:Main][Once Per Turn]Give up to 2 total of your currently given DON!! cards to 1 of your Characters.,Red,Leader,5,5000,Revolutionary Army,Special,,
545779,Monkey.D.Dragon (001) (Parallel),MonkeyDDragon 001 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545779_400w.jpg,68,23387,https://cpt.tcgcsv.com/Ckn6,2024-06-28T04:03:18.813,1,11.0,14.19,57.58,13.7,,Foil,L,OP07-001,[Activate:Main][Once Per Turn]Give up to 2 total of your currently given DON!! cards to 1 of your Characters.,Red,Leader,5,5000,Revolutionary Army,Special,,
545780,Ain,Ain,https://tcgplayer-cdn.tcgplayer.com/product/545780_400w.jpg,68,23387,https://cpt.tcgcsv.com/Dkn6,2024-06-28T04:03:18.813,1,0.01,0.15,4.95,0.09,,Foil,R,OP07-002,[On Play] Set the power of up to 1 of your opponent's Characters to 0 during this turn.,Red,Character,,6000,FILM;Neo Navy,Special,7,
545781,Outlook III,Outlook III,https://tcgplayer-cdn.tcgplayer.com/product/545781_400w.jpg,68,23387,https://cpt.tcgcsv.com/Fkn6,2024-06-28T04:03:18.813,1,0.01,0.1,15.0,0.05,,Foil,R,OP07-003,[Activate:Main] <strong>You may trash this Character</strong>: Give up to 2 of your opponent's Characters -2000 power during this turn.,Red,Character,,0,Goa Kingdom,Wisdom,2,1000
545782,Curly.Dadan,CurlyDadan,https://tcgplayer-cdn.tcgplayer.com/product/545782_400w.jpg,68,23387,https://cpt.tcgcsv.com/Gkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.05,,Foil,R,OP07-004,"[On Play] <strong>You may trash 1 card from your hand</strong>: Look at 5 cards from the top of your deck; reveal up to 1 Character card with 2000 power or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,,3000,Mountain Bandits;Mountain Bandits,Slash,2,1000
545783,Carina,Carina,https://tcgplayer-cdn.tcgplayer.com/product/545783_400w.jpg,68,23387,https://cpt.tcgcsv.com/Hkn6,2024-06-28T04:03:18.813,1,0.01,0.15,4.95,0.09,,Foil,R,OP07-005,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.",Red,Character,,0,FILM;Grantesoro,Wisdom,3,1000
545784,Carina (Parallel),Carina Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545784_400w.jpg,68,23387,https://cpt.tcgcsv.com/Jkn6,2024-06-28T04:03:18.813,1,3.65,5.39,79.0,4.83,,Foil,R,OP07-005,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.",Red,Character,,0,FILM;Grantesoro,Wisdom,3,1000
545785,Sterry,Sterry,https://tcgplayer-cdn.tcgplayer.com/product/545785_400w.jpg,68,23387,https://cpt.tcgcsv.com/Kkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.03,,Normal,C,OP07-006,[On Play] <strong>You may give your 1 active Leader -5000 power during this turn</strong>: Draw 1 card and trash 1 card from your hand.,Red,Character,,1000,Goa Kingdom,Wisdom,1,1000
545786,Dice,Dice,https://tcgplayer-cdn.tcgplayer.com/product/545786_400w.jpg,68,23387,https://cpt.tcgcsv.com/Lkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.05,,Normal,C,OP07-007,,Red,Character,,6000,FILM;Grantesoro,Strike,4,1000
545787,Mr. Tanaka,Mr Tanaka,https://tcgplayer-cdn.tcgplayer.com/product/545787_400w.jpg,68,23387,https://cpt.tcgcsv.com/Mkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.04,,Normal,UC,OP07-008,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Trigger] Play this card.",Red,Character,,3000,FILM;Grantesoro,Special,3,
545788,Dogura & Magura,Dogura and Magura,https://tcgplayer-cdn.tcgplayer.com/product/545788_400w.jpg,68,23387,https://cpt.tcgcsv.com/Nkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.04,,Normal,C,OP07-009,"[On Play] Up to 1 of your red Characters with a cost of 1 gains [Double Attack] during this turn.
<br>
<em>(This card deals 2 damage.)</em>",Red,Character,,3000,Mountain Bandits;Mountain Bandits,Slash,2,1000
545789,Baccarat,Baccarat,https://tcgplayer-cdn.tcgplayer.com/product/545789_400w.jpg,68,23387,https://cpt.tcgcsv.com/Pkn6,2024-06-28T04:03:18.813,1,0.01,0.2,4.95,0.16,,Foil,R,OP07-010,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Your Opponent's Attack][Once Per Turn] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Red,Character,,4000,FILM;Grantesoro,Special,3,1000
545790,Bluejam,Bluejam,https://tcgplayer-cdn.tcgplayer.com/product/545790_400w.jpg,68,23387,https://cpt.tcgcsv.com/Qkn6,2024-06-28T04:03:18.813,1,0.01,0.19,15.0,0.64,,Normal,C,OP07-011,[DON!! x1][When Attacking] K.O. up to 1 of your opponent's Characters with 2000 power or less.,Red,Character,,5000,Goa Kingdom;Bluejam Pirates,Ranged,4,1000
545791,Porchemy,Porchemy,https://tcgplayer-cdn.tcgplayer.com/product/545791_400w.jpg,68,23387,https://cpt.tcgcsv.com/Rkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.03,,Normal,C,OP07-012,[On Play] Give up to 1 of your opponent's Characters -1000 power during this turn.,Red,Character,,3000,Goa Kingdom;Bluejam Pirates,Slash,2,1000
545792,Masked Deuce,Masked Deuce,https://tcgplayer-cdn.tcgplayer.com/product/545792_400w.jpg,68,23387,https://cpt.tcgcsv.com/Skn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.07,,Normal,UC,OP07-013,"[On Play] If your Leader is [Portgas.D.Ace], look at 5 cards from the top of your deck; reveal up to 1 [Portgas.D.Ace] or red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,,2000,Spade Pirates,Wisdom,1,1000
545793,Moda,Moda,https://tcgplayer-cdn.tcgplayer.com/product/545793_400w.jpg,68,23387,https://cpt.tcgcsv.com/Tkn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.06,,Normal,UC,OP07-014,[Your Turn][On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.,Red,Character,,0,Lulucia Kingdom,Wisdom,1,2000
545794,Monkey.D.Dragon (015),MonkeyDDragon 015,https://tcgplayer-cdn.tcgplayer.com/product/545794_400w.jpg,68,23387,https://cpt.tcgcsv.com/Vkn6,2024-06-28T04:03:18.813,1,2.0,3.95,70.0,2.88,,Foil,SR,OP07-015,"[Rush]<em>(This card can attack on the turn in which it is played.)</em>
<br>
[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",Red,Character,,9000,Revolutionary Army,Special,8,
545795,Monkey.D.Dragon (015) (Parallel),MonkeyDDragon 015 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545795_400w.jpg,68,23387,https://cpt.tcgcsv.com/Wkn6,2024-06-28T04:03:18.813,1,16.0,20.38,59.95,18.29,,Foil,SR,OP07-015,"[Rush]<em>(This card can attack on the turn in which it is played.)</em>
<br>
[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",Red,Character,,9000,Revolutionary Army,Special,8,
545796,Galaxy Wink,Galaxy Wink,https://tcgplayer-cdn.tcgplayer.com/product/545796_400w.jpg,68,23387,https://cpt.tcgcsv.com/Xkn6,2024-06-28T04:03:18.813,1,0.01,0.14,4.95,0.11,,Foil,R,OP07-016,"[Main] Up to 1 of your [Revolutionary Army] type Characters gains +2000 power during this turn. Then, give up to 1 of your opponent's Characters -1000 power during this turn.
<br>[Trigger] Activate this card's [Main] effect.",Red,Event,,,Revolutionary Army,,1,
545797,Dragon Breath,Dragon Breath,https://tcgplayer-cdn.tcgplayer.com/product/545797_400w.jpg,68,23387,https://cpt.tcgcsv.com/Zkn6,2024-06-28T04:03:18.813,1,0.01,0.1,10.0,0.07,,Normal,UC,OP07-017,"[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,,,Revolutionary Army,,2,
545798,Keep Out,Keep Out,https://tcgplayer-cdn.tcgplayer.com/product/545798_400w.jpg,68,23387,https://cpt.tcgcsv.com/-kn6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.04,,Normal,C,OP07-018,"[Counter] Up to 1 of your [Revolutionary Army] type Characters gains +2000 power until the end of your next turn.
<br>[Trigger] Activate this card's [Counter] effect.",Red,Event,,,Revolutionary Army;Impel Down,,1,
545799,Jewelry Bonney (019),Jewelry Bonney 019,https://tcgplayer-cdn.tcgplayer.com/product/545799_400w.jpg,68,23387,https://cpt.tcgcsv.com/_kn6,2024-06-28T04:03:18.813,1,0.01,0.15,3.95,0.13,,Normal,L,OP07-019,[On Your Opponent's Attack] [Once Per Turn] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Rest up to 1 of your opponent's Leader or Character cards.,Green,Leader,5,5000,Bonney Pirates;Supernovas,Special,,
545800,Jewelry Bonney (019) (Parallel),Jewelry Bonney 019 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545800_400w.jpg,68,23387,https://cpt.tcgcsv.com/0ln6,2024-06-28T04:03:18.813,1,48.5,61.74,114.95,47.65,,Foil,L,OP07-019,[On Your Opponent's Attack] [Once Per Turn] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Rest up to 1 of your opponent's Leader or Character cards.,Green,Leader,5,5000,Bonney Pirates;Supernovas,Special,,
545801,Aladine,Aladine,https://tcgplayer-cdn.tcgplayer.com/product/545801_400w.jpg,68,23387,https://cpt.tcgcsv.com/2ln6,2024-06-28T04:03:18.813,1,0.01,0.11,5.53,0.06,,Normal,C,OP07-020,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[On K.O.] If your Leader has the [Fish-Man] type, play up to 1 [Fish-Man] or [Merfolk] type Character card with a cost of 3 or less from your hand.",Green,Character,,6000,The Sun Pirates;Merfolk,Slash,5,
545802,Urouge,Urouge,https://tcgplayer-cdn.tcgplayer.com/product/545802_400w.jpg,68,23387,https://cpt.tcgcsv.com/3ln6,2024-06-28T04:03:18.813,1,0.01,0.2,4.95,0.16,,Foil,R,OP07-021,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[End of Your Turn] Set up to 1 of your DON!! cards as active.",Green,Character,,5000,Fallen Monk Pirates;Supernovas,Strike,4,1000
545803,Otama,Otama,https://tcgplayer-cdn.tcgplayer.com/product/545803_400w.jpg,68,23387,https://cpt.tcgcsv.com/5ln6,2024-06-28T04:03:18.813,1,0.03,0.25,4.95,0.21,,Foil,R,OP07-022,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 green [Land of Wano] type card other than [Otama] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,,0,Land of Wano,Special,1,2000
545804,Otama (Parallel),Otama Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545804_400w.jpg,68,23387,https://cpt.tcgcsv.com/6ln6,2024-06-28T04:03:18.813,1,6.48,9.49,34.99,7.36,,Foil,R,OP07-022,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 green [Land of Wano] type card other than [Otama] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,,0,Land of Wano,Special,1,2000
545805,Caribou,Caribou,https://tcgplayer-cdn.tcgplayer.com/product/545805_400w.jpg,68,23387,https://cpt.tcgcsv.com/7ln6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.08,,Normal,UC,OP07-023,"If you have 6 or more rested DON!! cards, this Character gains +1000 power.
<br>[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,,5000,Caribou Pirates;Supernovas,Special,4,1000
545806,Koala,Koala,https://tcgplayer-cdn.tcgplayer.com/product/545806_400w.jpg,68,23387,https://cpt.tcgcsv.com/8ln6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.04,,Normal,C,OP07-024,"[On Your Opponent's Attack] <strong>You may rest this Character</strong>: Up to 1 of your [Fish-Man] type Characters with a cost of 5 or less gains [Blocker] during this turn.
<br>
<em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,,0,Foolshout Island,Wisdom,3,1000
545807,Coribou,Coribou,https://tcgplayer-cdn.tcgplayer.com/product/545807_400w.jpg,68,23387,https://cpt.tcgcsv.com/9ln6,2024-06-28T04:03:18.813,1,0.01,0.1,4.95,0.03,,Normal,C,OP07-025,[On Play] Play up to 1 [Caribou] with a cost of 4 or less from your hand rested.,Green,Character,,3000,Caribou Pirates;Supernovas,Strike,3,
545808,Jewelry Bonney (026),Jewelry Bonney 026,https://tcgplayer-cdn.tcgplayer.com/product/545808_400w.jpg,68,23387,https://cpt.tcgcsv.com/bln6,2024-06-28T04:03:18.813,1,0.4,1.0,28.95,0.84,,Foil,SR,OP07-026,[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,Green,Character,,6000,Bonney Pirates;Supernovas,Special,5,1000
545809,Jewelry Bonney (026) (Parallel),Jewelry Bonney 026 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/545809_400w.jpg,68,23387,https://cpt.tcgcsv.com/cln6,2024-06-28T04:03:18.813,1,13.0,16.96,52.99,14.04,,Foil,SR,OP07-026,[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,Green,Character,,6000,Bonney Pirates;Supernovas,Special,5,1000
545810,Jinbe (027),Jinbe 027,https://tcgplayer-cdn.tcgplayer.com/product/545810_400w.jpg,68,23387,https://cpt.tcgcsv.com/dln6,2024-06-28T04:03:18.813,1,0.01,0.1,6.0,0.04,,Normal,C,OP07-027,,Green,Character,,6000,Fish-Man;The Sun Pirates,Strike,4,1000
545811,Scratchmen Apoo,Scratchmen Apoo,https://tcgplayer-cdn.tcgplayer.com/product/545811_400w.jpg,68,23387,https://cpt.tcgcsv.com/fln6,2024-06-28T04:03:18.813,1,0.01,0.1,24.0,0.04,,Normal,C,OP07-028,,Green,Character,,8000,On-Air Pirates;Supernovas,Ranged,6,1000
545812,Basil Hawkins,Basil Hawkins,https://tcgplayer-cdn.tcgplayer.com/product/545812_400w.jpg,68,23387,https://cpt.tcgcsv.com/gln6,2024-06-28T04:03:18.813,1,0.01,0.99,19.95,0.45,,Foil,SR,OP07-029,"If your Leader has the [Supernovas] type, this Character gains [Blocker]. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your opponent's Characters instead.",Green,Character,,7000,Hawkins Pirates;Supernovas,Slash,6,
